Id,Weekly_Sales
1_20_2013-07-26,4191.0590841530575
1_21_2012-11-02,8026.1662207292575
1_21_2012-11-09,7910.402313663996
1_21_2012-11-16,7363.795327761839
1_21_2012-11-23,8816.520223633524
1_21_2012-11-30,6855.5837840588365
1_21_2012-12-07,9262.414497841068
1_21_2012-12-14,8824.292805773903
1_21_2012-12-21,9951.769786421972
1_21_2012-12-28,6354.381772260108
1_21_2013-01-04,6615.054965115337
1_21_2013-01-11,6645.785101361726
1_21_2013-01-18,6662.4469558359715
1_21_2013-01-25,6468.205023638982
1_21_2013-02-01,8420.671726009317
1_21_2013-02-08,7964.424831787679
1_21_2013-02-15,8162.82908998759
1_21_2013-02-22,7346.971198403707
1_21_2013-03-01,8117.813989303889
1_21_2013-03-08,6313.477555751901
1_21_2013-03-15,7703.737896789793
1_21_2013-03-22,7017.833322878747
1_21_2013-03-29,7478.088635289091
1_21_2013-04-05,7670.832041946014
1_21_2013-04-12,5739.886755581296
1_21_2013-04-19,6523.300066159626
1_21_2013-04-26,7257.961894571268
1_21_2013-05-03,7112.451215069411
1_21_2013-05-10,6621.783669968568
1_21_2013-05-17,6943.977553677467
1_21_2013-05-24,6785.758127264715
1_21_2013-05-31,7017.836961895711
1_21_2013-06-07,6869.028805623179
1_21_2013-06-14,6736.364353919216
1_21_2013-06-21,7012.0002407044585
1_21_2013-06-28,6141.348216426606
1_21_2013-07-05,6840.711602321983
1_21_2013-07-12,6028.911480240849
1_21_2013-07-19,6165.686660241491
1_21_2013-07-26,6343.748651097626
1_22_2012-11-02,8866.149641408463
1_22_2012-11-09,8234.482466912901
1_22_2012-11-16,6088.226273995243
1_22_2012-11-23,10523.402205481634
1_22_2012-11-30,6986.3914224613445
1_22_2012-12-07,11683.99975709971
1_22_2012-12-14,10138.468897562356
1_22_2012-12-21,12404.487245755674
1_22_2012-12-28,11241.259737665572
1_22_2013-01-04,7733.985250759755
1_22_2013-01-11,8224.292498636076
1_22_2013-01-18,8048.635016739673
1_22_2013-01-25,7350.217960880514
1_22_2013-02-01,10499.513133904866
1_22_2013-02-08,10723.45244403388
1_22_2013-02-15,10862.695886822208
1_22_2013-02-22,10071.702352892664
1_22_2013-03-01,8827.273072587923
1_22_2013-03-08,9246.794737539938
1_22_2013-03-15,9049.354059008176
1_22_2013-03-22,8717.78556437532
1_22_2013-03-29,9331.003275464362
1_22_2013-04-05,7084.182161448131
1_22_2013-04-12,6688.332284777747
1_22_2013-04-19,7226.736290200852
1_22_2013-04-26,6632.345389847992
1_22_2013-05-03,7393.57786110298
1_22_2013-05-10,7002.788934285085
1_22_2013-05-17,7151.33059769219
1_22_2013-05-24,7286.090794317198
1_22_2013-05-31,7124.236843671357
1_22_2013-06-07,6946.861590501533
1_22_2013-06-14,6483.128393855078
1_22_2013-06-21,7040.709148838935
1_22_2013-06-28,6733.762985713184
1_22_2013-07-05,7466.16920317061
1_22_2013-07-12,7212.766124834539
1_22_2013-07-19,7303.381996377262
1_22_2013-07-26,7344.592850609828
1_23_2012-11-02,24833.107202689276
1_23_2012-11-09,23232.406465615095
1_23_2012-11-16,20099.98102966517
1_23_2012-11-23,28798.52676952121
1_23_2012-11-30,21275.08445682661
1_23_2012-12-07,35475.07080683355
1_23_2012-12-14,30404.993215090166
1_23_2012-12-21,46360.980227725144
1_23_2012-12-28,28813.974960327545
1_23_2013-01-04,15789.796360304965
1_23_2013-01-11,16109.890687554383
1_23_2013-01-18,15464.091244863386
1_23_2013-01-25,14778.513006366014
1_23_2013-02-01,21996.53122066628
1_23_2013-02-08,25315.654514521637
1_23_2013-02-15,24985.48370027199
1_23_2013-02-22,21844.12066230589
1_23_2013-03-01,21600.316861986827
1_23_2013-03-08,21028.22713782174
1_23_2013-03-15,20193.054757910657
1_23_2013-03-22,19606.389273919925
1_23_2013-03-29,21774.627243278443
1_23_2013-04-05,22291.297694136247
1_23_2013-04-12,19346.378688923643
1_23_2013-04-19,21081.10503166027
1_23_2013-04-26,18230.290166347426
1_23_2013-05-03,22135.77450013975
1_23_2013-05-10,21792.3991614615
1_23_2013-05-17,19550.323720495544
1_23_2013-05-24,20907.082382559525
1_23_2013-05-31,22101.067277124654
1_23_2013-06-07,24910.008894112278
1_23_2013-06-14,25217.77071831154
1_23_2013-06-21,26527.957988140122
1_23_2013-06-28,24411.228009298975
1_23_2013-07-05,21060.44449325188
1_23_2013-07-12,18242.06542835071
1_23_2013-07-19,19125.70026544524
1_23_2013-07-26,18003.121250663098
1_24_2012-11-02,8786.792849435065
1_24_2012-11-09,8828.756114329262
1_24_2012-11-16,7594.54951435084
1_24_2012-11-23,9588.35323552803
1_24_2012-11-30,9328.382157257052
1_24_2012-12-07,11510.962165675173
1_24_2012-12-14,12323.664128370128
1_24_2012-12-21,14341.54469564087
1_24_2012-12-28,12810.348259184459
1_24_2013-01-04,7015.363122384542
1_24_2013-01-11,6676.897048298821
1_24_2013-01-18,6395.809007722619
1_24_2013-01-25,6261.390254218948
1_24_2013-02-01,8285.574978471024
1_24_2013-02-08,9422.359394554067
1_24_2013-02-15,9946.046650248085
1_24_2013-02-22,9382.943159898296
1_24_2013-03-01,8429.250534591978
1_24_2013-03-08,8676.686472237447
1_24_2013-03-15,8381.374577220262
1_24_2013-03-22,8363.336790703903
1_24_2013-03-29,8289.07960935717
1_24_2013-04-05,9086.142936349343
1_24_2013-04-12,9054.982662837645
1_24_2013-04-19,9008.403260691157
1_24_2013-04-26,8272.41239591026
1_24_2013-05-03,8133.2279527627625
1_24_2013-05-10,8496.29424489078
1_24_2013-05-17,8224.103552599003
1_24_2013-05-24,8606.565872269373
1_24_2013-05-31,8589.044127289108
1_24_2013-06-07,8093.10815218038
1_24_2013-06-14,8077.414673857847
1_24_2013-06-21,8343.468742220828
1_24_2013-06-28,8298.565522296085
1_24_2013-07-05,8922.767487738136
1_24_2013-07-12,9123.60826701035
1_24_2013-07-19,9200.359858829197
1_24_2013-07-26,9270.656220167286
1_25_2012-11-02,11333.728800309946
1_25_2012-11-09,10793.775233887984
1_25_2012-11-16,10111.158892666901
1_25_2012-11-23,11799.239808803768
1_25_2012-11-30,10755.00710148613
1_25_2012-12-07,11908.359289898131
1_25_2012-12-14,11655.53927804437
1_25_2012-12-21,12980.605499056684
1_25_2012-12-28,10535.27887508725
1_25_2013-01-04,6338.690644102942
1_25_2013-01-11,6341.076040094083
1_25_2013-01-18,6080.08439750225
1_25_2013-01-25,6555.699734116932
1_25_2013-02-01,10981.309998919412
1_25_2013-02-08,11065.07744954939
1_25_2013-02-15,11135.938908930148
1_25_2013-02-22,10744.64448172868
1_25_2013-03-01,12666.421330824163
1_25_2013-03-08,12974.07953726689
1_25_2013-03-15,12762.319314728074
1_25_2013-03-22,12129.516041557748
1_25_2013-03-29,13686.435434045445
1_25_2013-04-05,12357.255278520071
1_25_2013-04-12,11757.914691548198
1_25_2013-04-19,11130.849785389302
1_25_2013-04-26,11646.887534762202
1_25_2013-05-03,12373.094423747081
1_25_2013-05-10,10715.99719714023
1_25_2013-05-17,11167.031590128685
1_25_2013-05-24,11428.081774174021
1_25_2013-05-31,11645.113442592603
1_25_2013-06-07,11072.675772802188
1_25_2013-06-14,11170.530874377506
1_25_2013-06-21,11032.485931605992
1_25_2013-06-28,10979.236872268268
1_25_2013-07-05,9886.522697734874
1_25_2013-07-12,8465.504699232755
1_25_2013-07-19,9317.367132442252
1_25_2013-07-26,8880.07986650836
1_26_2012-11-02,9046.839981729121
1_26_2012-11-09,8734.91820519834
1_26_2012-11-16,8412.444711526517
1_26_2012-11-23,9854.974078901505
1_26_2012-11-30,8620.805517487472
1_26_2012-12-07,9483.735899814623
1_26_2012-12-14,9404.042179687756
1_26_2012-12-21,10483.08916775761
1_26_2012-12-28,7302.976217605315
1_26_2013-01-04,5201.4333159481575
1_26_2013-01-11,5485.090823674066
1_26_2013-01-18,5512.869049069815
1_26_2013-01-25,5468.300413222347
1_26_2013-02-01,9413.221812903888
1_26_2013-02-08,9685.418898291984
1_26_2013-02-15,8602.503408804696
1_26_2013-02-22,9006.835932918024
1_26_2013-03-01,8991.941889761358
1_26_2013-03-08,8720.534682126508
1_26_2013-03-15,8706.981482993866
1_26_2013-03-22,8791.068392971021
1_26_2013-03-29,8944.302618138798
1_26_2013-04-05,8635.415164440088
1_26_2013-04-12,7721.661119619288
1_26_2013-04-19,8628.341542395407
1_26_2013-04-26,8231.573171140559
1_26_2013-05-03,7869.0636739422225
1_26_2013-05-10,7480.126829814802
1_26_2013-05-17,7719.959015492626
1_26_2013-05-24,7518.4905180842525
1_26_2013-05-31,7866.874748993989
1_26_2013-06-07,7151.413999713903
1_26_2013-06-14,7491.632669174265
1_26_2013-06-21,7455.41251145591
1_26_2013-06-28,7348.894554269242
1_26_2013-07-05,7106.199007582864
1_26_2013-07-12,6431.047283304166
1_26_2013-07-19,7314.0572591328
1_26_2013-07-26,6639.680843849428
1_27_2012-11-02,2321.9799273446215
1_27_2012-11-09,2332.594004155776
1_27_2012-11-16,2230.3300486377902
1_27_2012-11-23,2371.064808770678
1_27_2012-11-30,2154.426246157953
1_27_2012-12-07,3101.206515526725
1_27_2012-12-14,3503.7522441132064
1_27_2012-12-21,4257.950812635778
1_27_2012-12-28,3745.7132919576493
1_27_2013-01-04,1983.5812155779722
1_27_2013-01-11,1937.2918232241416
1_27_2013-01-18,1971.2822194255198
1_27_2013-01-25,1641.9386745847896
1_27_2013-02-01,2092.6704514684616
1_27_2013-02-08,2252.868346226347
1_27_2013-02-15,2471.6163287505788
1_27_2013-02-22,2278.2424230738734
1_27_2013-03-01,1802.2185264819052
1_27_2013-03-08,1750.5039636121562
1_27_2013-03-15,1804.4243908431938
1_27_2013-03-22,1724.8910569840891
1_27_2013-03-29,1770.0613248872035
1_27_2013-04-05,1654.0127066979721
1_27_2013-04-12,1516.465816630244
1_27_2013-04-19,1492.7127135724802
1_27_2013-04-26,1515.41937788116
1_27_2013-05-03,1446.4605826292964
1_27_2013-05-10,1401.238701457914
1_27_2013-05-17,1441.9053586356242
1_27_2013-05-24,1356.0333128069383
1_27_2013-05-31,1444.7971378328198
1_27_2013-06-07,1487.9136411012191
1_27_2013-06-14,1387.0976531066722
1_27_2013-06-21,1460.5123573416467
1_27_2013-06-28,1478.1926985375358
1_27_2013-07-05,1387.861090212379
1_27_2013-07-12,1364.119169931198
1_27_2013-07-19,1509.3744926749475
1_27_2013-07-26,1390.1528659234975
1_28_2012-11-02,809.7622210425444
1_28_2012-11-09,720.3665578349626
1_28_2012-11-16,754.0047557297304
1_28_2012-11-23,735.3155402972831
1_28_2012-11-30,779.2029365216848
1_28_2012-12-07,787.6491556058853
1_28_2012-12-14,753.0633535134049
1_28_2012-12-21,789.4604515202521
1_28_2012-12-28,760.9747810836234
1_28_2013-01-04,613.004666948144
1_28_2013-01-11,632.7227473976141
1_28_2013-01-18,658.7707763234268
1_28_2013-01-25,649.7419802425622
1_28_2013-02-01,712.3915638650899
1_28_2013-02-08,754.2433916970065
1_28_2013-02-15,754.6118635949493
1_28_2013-02-22,721.7900330345153
1_28_2013-03-01,533.4290468649629
1_28_2013-03-08,591.9137754066786
1_28_2013-03-15,562.5475975999244
1_28_2013-03-22,578.98528028679
1_28_2013-03-29,578.1590118616716
1_28_2013-04-05,569.6293113060053
1_28_2013-04-12,461.2657203675908
1_28_2013-04-19,573.9539402321252
1_28_2013-04-26,470.5414757610277
1_28_2013-05-03,509.3279038086686
1_28_2013-05-10,419.69481713581524
1_28_2013-05-17,484.3410982636483
1_28_2013-05-24,442.70352983374835
1_28_2013-05-31,484.0482381428245
1_28_2013-06-07,383.2370185475727
1_28_2013-06-14,392.4209816680022
1_28_2013-06-21,361.8544087413767
1_28_2013-06-28,398.189701679883
1_28_2013-07-05,339.6439341198661
1_28_2013-07-12,330.3415813906402
1_28_2013-07-19,359.71655595556035
1_28_2013-07-26,345.2587064705413
1_29_2012-11-02,5474.696844896896
1_29_2012-11-09,5110.842617433357
1_29_2012-11-16,5004.389968070207
1_29_2012-11-23,5731.239378870426
1_29_2012-11-30,5407.711808471064
1_29_2012-12-07,8746.515609173646
1_29_2012-12-14,9220.211547316288
1_29_2012-12-21,11659.999775729295
1_29_2012-12-28,8159.772074454221
1_29_2013-01-04,3930.4467121636458
1_29_2013-01-11,4252.138498586663
1_29_2013-01-18,4130.878342401675
1_29_2013-01-25,3981.1012590426117
1_29_2013-02-01,6766.2458778839755
1_29_2013-02-08,7641.57949356453
1_29_2013-02-15,7119.6692034465395
1_29_2013-02-22,6288.050212385555
1_29_2013-03-01,5341.110450678689
1_29_2013-03-08,5209.579273494806
1_29_2013-03-15,5317.6142061465
1_29_2013-03-22,4864.948588777335
1_29_2013-03-29,5287.761267079331
1_29_2013-04-05,4297.105744033918
1_29_2013-04-12,3988.0340834783565
1_29_2013-04-19,4347.881440540003
1_29_2013-04-26,4232.872589543937
1_29_2013-05-03,5226.762266126056
1_29_2013-05-10,4963.921685387542
1_29_2013-05-17,4631.429667794808
1_29_2013-05-24,4333.45788400146
1_29_2013-05-31,4828.552558686704
1_29_2013-06-07,4437.683630602882
1_29_2013-06-14,4174.577171535742
1_29_2013-06-21,4053.7954882259914
1_29_2013-06-28,4501.294701922045
1_29_2013-07-05,4575.192898579785
1_29_2013-07-12,4477.444356553069
1_29_2013-07-19,4541.152225465639
1_29_2013-07-26,4345.309563462815
1_30_2012-11-02,2082.4322958775138
1_30_2012-11-09,2165.6332916913734
1_30_2012-11-16,1690.3187056090198
1_30_2012-11-23,2525.57499007594
1_30_2012-11-30,1828.8673835273485
1_30_2012-12-07,2077.1417290001423
1_30_2012-12-14,1989.1066909882425
1_30_2012-12-21,2328.158937104532
1_30_2012-12-28,1817.461422429045
1_30_2013-01-04,2184.1380811006306
1_30_2013-01-11,1740.0802051322335
1_30_2013-01-18,2228.982277058886
1_30_2013-01-25,1770.0648958279367
1_30_2013-02-01,3009.802436061733
1_30_2013-02-08,3480.651591631994
1_30_2013-02-15,3036.12857850118
1_30_2013-02-22,2465.768021345159
1_30_2013-03-01,3891.6179698604637
1_30_2013-03-08,3412.054121884802
1_30_2013-03-15,3213.9178450333447
1_30_2013-03-22,3360.795033378309
1_30_2013-03-29,3441.2557337819444
1_30_2013-04-05,2887.594952821418
1_30_2013-04-12,3105.5945526799305
1_30_2013-04-19,2845.1299244639176
1_30_2013-04-26,2393.0984016743514
1_30_2013-05-03,3776.587517317339
1_30_2013-05-10,1808.0503450143249
1_30_2013-05-17,2897.604105855483
1_30_2013-05-24,2472.0422214663686
1_30_2013-05-31,3001.938051056085
1_30_2013-06-07,2786.698098489873
1_30_2013-06-14,2439.793853199123
1_30_2013-06-21,2644.934670907907
1_30_2013-06-28,3046.550972231617
1_30_2013-07-05,2657.168723126256
1_30_2013-07-12,2597.640517181896
1_30_2013-07-19,2751.0131178693864
1_30_2013-07-26,2718.5789540796754
1_31_2012-11-02,1510.914860819214
1_31_2012-11-09,1556.5647192159045
1_31_2012-11-16,1511.5809851381541
1_31_2012-11-23,1447.1425963187926
1_31_2012-11-30,1293.8858375663417
1_31_2012-12-07,3133.0492138287723
1_31_2012-12-14,3012.6811778465517
1_31_2012-12-21,3707.3761835123682
1_31_2012-12-28,3394.391963977263
1_31_2013-01-04,1882.1414146581997
1_31_2013-01-11,1915.2710165370659
1_31_2013-01-18,1850.3874279628494
1_31_2013-01-25,1798.0184875042255
1_31_2013-02-01,1886.818846536879
1_31_2013-02-08,1966.4314092028649
1_31_2013-02-15,2062.67416606287
1_31_2013-02-22,1903.8606716326487
1_31_2013-03-01,2015.9748653995696
1_31_2013-03-08,2067.951121084043
1_31_2013-03-15,1934.31425269297
1_31_2013-03-22,1929.4862429730388
1_31_2013-03-29,1904.3947053069614
1_31_2013-04-05,1500.6606448141251
1_31_2013-04-12,1422.4185382151727
1_31_2013-04-19,1460.0464259361643
1_31_2013-04-26,1367.6883976338345
1_31_2013-05-03,1454.3686622606347
1_31_2013-05-10,1608.1074195474046
1_31_2013-05-17,1618.9057825226562
1_31_2013-05-24,1467.3056789591574
1_31_2013-05-31,1464.3782831980222
1_31_2013-06-07,1551.9539280868898
1_31_2013-06-14,1501.1473322797947
1_31_2013-06-21,1584.2989514861251
1_31_2013-06-28,1561.3099084330552
1_31_2013-07-05,2274.545679824686
1_31_2013-07-12,2642.480034384419
1_31_2013-07-19,2672.7627497727503
1_31_2013-07-26,2666.014738924858
1_32_2012-11-02,7580.02665972988
1_32_2012-11-09,7770.940765088422
1_32_2012-11-16,4696.192673662708
1_32_2012-11-23,8188.950516313063
1_32_2012-11-30,5765.073024442352
1_32_2012-12-07,14861.422883611021
1_32_2012-12-14,12285.250620268975
1_32_2012-12-21,30984.872301323674
1_32_2012-12-28,18059.089340679297
1_32_2013-01-04,5111.014402323916
1_32_2013-01-11,5198.611539285023
1_32_2013-01-18,4384.120923445094
1_32_2013-01-25,4049.2718058115415
1_32_2013-02-01,10412.685873435948
1_32_2013-02-08,10650.967836707878
1_32_2013-02-15,22517.64135400681
1_32_2013-02-22,11626.835781933974
1_32_2013-03-01,6755.502867601288
1_32_2013-03-08,7256.6950458878955
1_32_2013-03-15,6878.289274985719
1_32_2013-03-22,5972.623775584615
1_32_2013-03-29,6651.10026318559
1_32_2013-04-05,6955.145582621342
1_32_2013-04-12,5977.41887875377
1_32_2013-04-19,5310.085474143856
1_32_2013-04-26,4997.964001804046
1_32_2013-05-03,6121.286672103435
1_32_2013-05-10,8031.419386731433
1_32_2013-05-17,9433.736668741154
1_32_2013-05-24,7993.513267784892
1_32_2013-05-31,5723.023619288371
1_32_2013-06-07,6618.535592706701
1_32_2013-06-14,4091.4444354526504
1_32_2013-06-21,6436.868012204308
1_32_2013-06-28,4150.025101253199
1_32_2013-07-05,6232.436085285906
1_32_2013-07-12,5513.798806586453
1_32_2013-07-19,3245.794100442046
1_32_2013-07-26,4810.15086247594
1_33_2012-11-02,8336.772029586959
1_33_2012-11-09,8535.175303261505
1_33_2012-11-16,6164.157728976394
1_33_2012-11-23,9477.285992427594
1_33_2012-11-30,8462.575559522025
1_33_2012-12-07,11436.427722612352
1_33_2012-12-14,11048.013390161039
1_33_2012-12-21,15144.706169385907
1_33_2012-12-28,12843.039159227916
1_33_2013-01-04,5672.324643100861
1_33_2013-01-11,5331.7698659044345
1_33_2013-01-18,5127.255181232746
1_33_2013-01-25,4279.163804022722
1_33_2013-02-01,7462.650149025434
1_33_2013-02-08,8574.568919981028
1_33_2013-02-15,9157.90472662634
1_33_2013-02-22,8735.431266223943
1_33_2013-03-01,7841.925813975473
1_33_2013-03-08,7833.986688284448
1_33_2013-03-15,8318.29850457381
1_33_2013-03-22,7804.803553738916
1_33_2013-03-29,7280.413898482509
1_33_2013-04-05,8205.764213426224
1_33_2013-04-12,8189.515251726996
1_33_2013-04-19,8258.125723333786
1_33_2013-04-26,7530.970438510716
1_33_2013-05-03,7832.931998092219
1_33_2013-05-10,8471.56799745014
1_33_2013-05-17,7789.620219632405
1_33_2013-05-24,8720.787025139645
1_33_2013-05-31,8575.084357863328
1_33_2013-06-07,8252.865214925225
1_33_2013-06-14,8334.700861297253
1_33_2013-06-21,7985.944682968958
1_33_2013-06-28,7953.11671009538
1_33_2013-07-05,9319.484886934913
1_33_2013-07-12,8777.853939200771
1_33_2013-07-19,9077.161511114911
1_33_2013-07-26,9373.13537335961
1_34_2012-11-02,13195.585208826065
1_34_2012-11-09,12599.413847391246
1_34_2012-11-16,11043.854517218926
1_34_2012-11-23,15134.758320453337
1_34_2012-11-30,10297.805275774568
1_34_2012-12-07,15539.358155809401
1_34_2012-12-14,13795.903219195077
1_34_2012-12-21,15900.11423486161
1_34_2012-12-28,12570.084178496716
1_34_2013-01-04,9240.863029575816
1_34_2013-01-11,9022.221303415314
1_34_2013-01-18,9230.994038949531
1_34_2013-01-25,8749.880800224075
1_34_2013-02-01,14215.122634628387
1_34_2013-02-08,16900.826056816768
1_34_2013-02-15,14523.90164460193
1_34_2013-02-22,14577.104098919332
1_34_2013-03-01,16084.774066581127
1_34_2013-03-08,13585.396852522117
1_34_2013-03-15,15460.301016370671
1_34_2013-03-22,13491.142623810094
1_34_2013-03-29,15302.272457699568
1_34_2013-04-05,15187.580167126027
1_34_2013-04-12,15330.695819841962
1_34_2013-04-19,12710.408088444336
1_34_2013-04-26,14256.417946110345
1_34_2013-05-03,17565.924984696117
1_34_2013-05-10,15718.754880374509
1_34_2013-05-17,16923.80068873305
1_34_2013-05-24,15975.527422375124
1_34_2013-05-31,16540.564109039646
1_34_2013-06-07,16498.376197088466
1_34_2013-06-14,13810.160317953803
1_34_2013-06-21,14928.261601950708
1_34_2013-06-28,14814.468124223251
1_34_2013-07-05,13994.471480363452
1_34_2013-07-12,11071.130068048169
1_34_2013-07-19,12337.869685872465
1_34_2013-07-26,11225.908943728544
1_35_2012-11-02,2111.946833537539
1_35_2012-11-09,2130.2394715583896
1_35_2012-11-16,2066.7057493982065
1_35_2012-11-23,2106.145362186912
1_35_2012-11-30,2071.1382035113515
1_35_2012-12-07,2275.282710710319
1_35_2012-12-14,2278.443779267927
1_35_2012-12-21,2321.0708826284467
1_35_2012-12-28,2341.286054951391
1_35_2013-01-04,1216.906846605261
1_35_2013-01-11,1149.5427969657076
1_35_2013-01-18,1142.6843378225985
1_35_2013-01-25,1038.8252377510732
1_35_2013-02-01,1697.950461393468
1_35_2013-02-08,1844.6808404462283
1_35_2013-02-15,1861.3167894264543
1_35_2013-02-22,1740.8704459130267
1_35_2013-03-01,1918.9668202688358
1_35_2013-03-08,1877.2095303185456
1_35_2013-03-15,1833.05348603554
1_35_2013-03-22,1836.8344576252675
1_35_2013-03-29,1761.3308206827678
1_35_2013-04-05,1840.7303304595202
1_35_2013-04-12,1901.6768249256706
1_35_2013-04-19,1804.6635054989508
1_35_2013-04-26,1671.355483448212
1_35_2013-05-03,1780.6504335485424
1_35_2013-05-10,1770.20605796168
1_35_2013-05-17,1754.6662286609576
1_35_2013-05-24,1697.0361546270778
1_35_2013-05-31,1661.6515797104466
1_35_2013-06-07,1643.2092664418321
1_35_2013-06-14,1555.5106022038785
1_35_2013-06-21,1501.8547795181198
1_35_2013-06-28,1437.5570839353838
1_35_2013-07-05,1042.5238139905427
1_35_2013-07-12,973.6398662008966
1_35_2013-07-19,863.371396234037
1_35_2013-07-26,849.675872875305
1_36_2012-11-02,1635.0288470941782
1_36_2012-11-09,1442.2410960553946
1_36_2012-11-16,1255.003417176424
